memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
512,warm,False,191179,0.417224,1083208,212400,68.0
512,warm,False,212679,0.426121,1081360,234090,69.0
512,warm,False,216970,0.567175,1437467,237880,68.0
512,warm,False,199309,0.455144,1168169,221050,69.0
512,warm,False,193598,0.602312,1418713,216560,68.0
512,warm,False,175197,0.445618,998679,192940,70.0
512,warm,False,206656,0.460458,1091030,225850,69.0
512,warm,False,201358,0.414316,1168366,240300,69.0
512,warm,False,203601,0.459473,1142528,225130,69.0
512,warm,False,194174,0.35798,924271,216970,69.0
512,warm,False,191330,1.392329,2356917,212610,69.0
512,warm,False,197857,0.425418,1096324,220040,68.0
512,warm,False,207488,0.60231,1375132,225450,68.0
512,warm,False,208523,0.388502,1107449,226030,68.0
512,warm,False,200187,0.401522,1013501,218750,69.0
512,warm,False,214382,0.383269,1062129,235550,68.0
512,warm,False,205215,0.384247,1030670,242860,69.0
512,warm,False,199948,0.426923,1102090,218150,69.0
512,warm,False,203488,0.435871,1113061,224770,68.0
512,warm,False,189552,0.616662,1446391,211240,69.0
512,warm,False,198662,0.370673,990218,234230,69.0
512,warm,False,199367,0.566974,1328942,218570,68.0
512,warm,False,195969,0.416929,1178859,213700,69.0
512,warm,False,206538,0.566546,1387996,225690,68.0
512,warm,False,209321,0.438164,1114726,244570,68.0
512,warm,False,194581,0.433506,1071196,215940,69.0
512,warm,False,198886,0.422747,1073622,216110,69.0
512,warm,False,220513,0.399329,1156352,240660,68.0
512,warm,False,196592,0.34666,919733,216480,68.0
512,warm,False,204145,0.468378,1159889,221610,69.0
512,warm,False,198249,1.390496,2374174,219880,69.0
512,warm,False,194164,0.407653,976503,215620,69.0
512,warm,False,207427,0.456002,1103915,224860,69.0
512,warm,False,208233,0.430031,1138300,229480,69.0
512,warm,False,209827,0.404335,1149299,229490,69.0
512,warm,False,195867,0.593826,1467992,214360,69.0
512,warm,False,202626,0.57891,1426403,221630,69.0
512,warm,False,194982,0.439225,1096069,217090,71.0
512,warm,False,219497,0.448054,1157211,237130,69.0
512,warm,False,195924,0.559056,1321822,218060,68.0
512,warm,False,200709,1.393797,2130734,220350,68.0
512,warm,False,210041,0.404436,1087423,228680,69.0
512,warm,False,200706,0.383983,1076752,236850,69.0
512,warm,False,191888,0.40076,957208,209510,68.0
512,warm,False,195925,0.567503,1404254,232240,68.0
512,warm,False,204957,0.449655,1112651,222500,68.0
512,warm,False,214962,0.408099,974251,220530,69.0
512,warm,False,200240,0.422396,1063644,219350,69.0
512,warm,False,208793,0.4162,1158187,214690,69.0
512,warm,False,203930,0.444584,1069579,226100,69.0
512,warm,False,208380,0.444542,1097655,228500,68.0
512,warm,False,222847,0.412308,991369,228430,68.0
512,warm,False,203206,0.430915,1122659,220860,69.0
512,warm,False,196180,0.424862,1142921,214240,68.0
512,warm,False,193572,0.389453,951423,215350,68.0
512,warm,False,220968,0.441912,1165490,240970,69.0
512,warm,False,206330,0.582628,1340652,225800,68.0
512,warm,False,217297,0.426601,1058878,222370,69.0
512,warm,False,225951,0.413678,1122354,246390,68.0
512,warm,False,206513,0.412356,1000797,228270,68.0
512,warm,False,188241,0.456251,1092952,209520,70.0
512,warm,False,196640,0.60442,1379079,214770,69.0
512,warm,False,189902,0.617336,1426705,211700,69.0
512,warm,False,219820,0.452382,1116893,224960,69.0
512,warm,False,206879,0.42403,1140260,225100,68.0
512,warm,False,211238,1.388475,2186964,289260,68.0
512,warm,False,206896,0.44365,1090065,225610,68.0
512,warm,False,197204,0.446534,1083156,218750,69.0
512,warm,False,195460,0.444171,1097256,212730,69.0
512,warm,False,173048,0.619302,1441956,191070,70.0
512,warm,False,207188,0.458252,1099483,224960,69.0
512,warm,False,209106,0.413984,1014627,230780,69.0
512,warm,False,209864,0.354478,1068480,227230,69.0
512,warm,False,217944,0.617691,1431867,238430,69.0
512,warm,False,185958,0.425424,1107099,208210,70.0
512,warm,False,208164,0.447119,1178793,225450,69.0
512,warm,False,210204,0.444324,1125845,229840,69.0
512,warm,False,199847,1.363529,2430148,221440,68.0
512,warm,False,200265,0.423334,1106492,237090,69.0
512,warm,False,205478,0.581641,1454075,224630,69.0
512,warm,False,199208,0.459608,1173090,221070,69.0
512,warm,False,209779,0.42355,1113985,229300,69.0
512,warm,False,192112,0.419864,1018202,214170,69.0
512,warm,False,205637,0.422166,1162289,227550,69.0
512,warm,False,204022,0.424024,1076370,222350,69.0
512,warm,False,196857,0.342354,916575,214120,69.0
512,warm,False,217238,0.432929,1125044,222150,69.0
512,warm,False,208279,0.426681,1149634,226760,69.0
512,warm,False,196328,0.446453,1042076,213750,69.0
512,warm,False,206269,0.445196,1184849,226710,69.0
512,warm,False,207930,0.436219,1023341,230150,69.0
512,warm,False,203220,0.432736,1015961,221180,69.0
512,warm,False,199294,1.373983,2224259,220930,69.0
512,warm,False,200296,0.613378,1454650,221050,69.0
512,warm,False,196863,0.421406,1027120,218620,69.0
512,warm,False,209882,0.419609,1045865,227460,69.0
512,warm,False,209511,0.430856,1037686,228630,68.0
512,warm,False,174101,0.41891,1032762,208370,70.0
512,warm,False,205955,0.424618,1063512,223370,69.0
512,warm,False,196084,0.401129,980932,213410,68.0
512,warm,False,195568,0.5779,1363712,214270,69.0
512,warm,False,209442,0.384276,973832,227350,68.0
512,warm,False,200621,0.598201,1380448,236370,68.0
512,warm,False,206564,0.434878,1051413,232330,68.0
512,warm,False,217660,0.579175,1453740,235660,69.0
512,warm,False,208473,0.436698,1170792,244140,69.0
512,warm,False,203793,0.422527,1108371,226010,68.0
512,warm,False,215229,0.416465,1068529,234560,69.0
512,warm,False,201263,0.460196,1159476,218960,68.0
512,warm,False,195246,0.466286,1065506,216830,69.0
512,warm,False,200171,0.405263,1051474,221650,68.0
512,warm,False,191972,0.45221,1190986,214390,69.0
512,warm,False,208135,0.375528,1119130,229150,68.0
512,warm,False,196234,0.418182,983823,213560,69.0
512,warm,False,204701,0.451251,1149538,222330,69.0
512,warm,False,205569,0.434882,1118766,240790,69.0
512,warm,False,186767,0.599929,1383648,224810,69.0
512,warm,False,189851,0.43793,1114060,211520,69.0
512,warm,False,213685,0.586896,1393421,234040,69.0
512,warm,False,193732,0.613859,1465923,215960,69.0
512,warm,False,190965,0.444999,1065917,214270,69.0
512,warm,False,202409,0.5798,1403259,225060,69.0
512,warm,False,239126,0.457448,1184836,260870,69.0
512,warm,False,191218,0.434215,1027117,213440,69.0
512,warm,False,202266,0.436134,1042971,219520,69.0
512,warm,False,208303,0.400817,1024879,226230,68.0
512,warm,False,208892,0.381586,1032076,244930,68.0
512,warm,False,199719,0.433442,1130467,221360,69.0
512,warm,False,216998,0.393266,1062785,238140,69.0
512,warm,False,208892,0.436383,1145881,227730,68.0
512,warm,False,195519,0.405735,1017829,212430,70.0
512,warm,False,207246,0.42379,1079462,227750,69.0
512,warm,False,238929,0.556925,1394340,257990,68.0
512,warm,False,188212,0.390386,962518,209860,69.0
512,warm,False,207123,0.402087,1057712,226260,69.0
512,warm,False,227355,0.427612,1154182,247320,68.0
512,warm,False,195581,0.397432,1009542,214650,68.0
512,warm,False,201743,0.570461,1374439,220220,69.0
512,warm,False,180057,0.421204,1089391,214740,70.0
512,warm,False,207819,0.425739,1151004,225650,69.0
512,warm,False,208062,0.439778,1060363,225500,69.0
512,warm,False,204572,0.415171,1138955,222210,69.0
512,warm,False,197651,1.382067,2247080,215280,69.0
512,warm,False,211001,0.41001,1117622,243490,69.0
512,warm,False,206280,0.439837,1076533,224810,70.0
512,warm,False,207833,0.418797,1142354,225030,69.0
512,warm,False,207680,0.435858,1189424,227220,71.0
512,warm,False,194555,0.589108,1347420,217110,68.0
512,warm,False,196241,0.604563,1391387,234580,68.0
512,warm,False,207640,0.393889,1115798,230650,69.0
512,warm,False,245077,1.377315,2229016,264290,69.0
512,warm,False,206204,0.453685,1187489,229000,69.0
512,warm,False,191697,0.580994,1368164,214100,69.0
512,warm,False,199132,0.405853,1073657,216180,69.0
512,warm,False,199251,0.443668,1170008,216950,69.0
512,warm,False,208484,0.457831,1132523,213900,69.0
512,warm,False,190510,0.368681,927947,211810,69.0
512,warm,False,200225,0.438644,1049759,217470,69.0
512,warm,False,203670,0.44478,1194531,221600,69.0
512,warm,False,209057,0.410444,1103241,226450,69.0
512,warm,False,207165,0.615821,1416847,228270,68.0
512,warm,False,191178,0.364519,1067316,213820,68.0
512,warm,False,199169,0.432176,1114473,220720,70.0
512,warm,False,207132,0.393912,1006636,225310,69.0
512,warm,False,204836,0.438311,1028549,222330,68.0
512,warm,False,203795,1.392118,2135772,226090,69.0
512,warm,False,196949,0.435398,1009314,215320,68.0
512,warm,False,190049,0.410166,1159553,211620,69.0
512,warm,False,207816,0.382403,1098000,226550,69.0
512,warm,False,191797,0.426721,1071976,213190,68.0
512,warm,False,209299,0.424846,1102015,228000,68.0
512,warm,False,199676,0.438235,1088681,217360,69.0
512,warm,False,213460,1.419586,2186838,218900,69.0
512,warm,False,200804,0.415023,1076040,235930,68.0
512,warm,False,203196,0.428906,1133700,224790,69.0
512,warm,False,208510,1.384666,2134070,228460,69.0
512,warm,False,207753,0.428466,1158380,225180,69.0
512,warm,False,203172,0.39805,991089,224860,69.0
512,warm,False,202019,0.567262,1433629,224300,68.0
512,warm,False,189149,0.610516,1371760,211230,70.0
512,warm,False,196025,0.468239,1095263,217370,69.0
512,warm,False,199286,1.38569,2365322,220940,69.0
512,warm,False,197397,0.43739,1162452,215010,69.0
512,warm,False,216516,0.411028,1081293,235580,68.0
512,warm,False,215006,0.46113,1172451,233760,69.0
512,warm,False,195815,0.428552,1037340,214670,69.0
512,warm,False,196268,0.459514,1088037,213990,69.0
512,warm,False,196792,0.38044,1129934,232450,68.0
512,warm,False,201805,0.385055,1041228,237170,69.0
512,warm,False,213551,0.57002,1423455,233840,68.0
512,warm,False,204234,0.439083,1033867,224250,68.0
512,warm,False,200039,0.402129,1071550,223480,69.0
512,warm,False,197072,0.384453,956844,214250,69.0
